,count,mean,std,min,25%,50%,75%,max
1474,57268.0,81.2216546702985,9.768694631782186,45.013560000000005,75.00110000000001,81.25989500000001,87.06645250000003,114.39395
1476,57268.0,81.09491273417908,9.769639982654772,44.95914999999998,74.8767725,81.10252000000003,86.90799999999999,114.34001999999997
1478,57268.0,81.01240963805972,9.778833980124679,44.92555999999998,74.804955,80.99249500000002,86.80505500000001,114.35979999999996
1480,57268.0,80.92047241328359,9.78925494856065,44.89033999999999,74.69966249999999,80.88642000000002,86.699085,114.36774999999999
1482,57268.0,80.81792245358213,9.80116811381439,44.82887,74.57891750000002,80.76340000000002,86.5793025,114.34922999999996
1484,57268.0,80.6990857014925,9.813514102763396,44.73027,74.45231499999998,80.63215999999998,86.45270500000001,114.31676000000002
1486,57268.0,80.55225075388061,9.821868710827989,44.60877,74.2914725,80.47783500000001,86.3025275,114.2637
1488,57268.0,80.3826405122388,9.82243780684757,44.48004,74.12364000000002,80.30693,86.12557000000002,114.15488999999998
1490,57268.0,80.24507638805973,9.823221084800535,44.338319999999996,73.99616,80.16696,85.97579249999998,114.03166000000002
1492,57268.0,80.15294082701496,9.831515827326827,44.18534,73.9070625,80.07923500000001,85.8898025,113.97882000000001
1494,57268.0,80.00894982044775,9.833388016063145,44.00568,73.76007249999999,79.94815000000001,85.7317725,113.92234999999997
1496,57268.0,79.80253078208958,9.819634209878588,43.83814999999998,73.57361000000003,79.74011000000003,85.50757,113.77618999999999
1498,57268.0,79.40645924268655,9.791004133670036,43.44036,73.2155825,79.36294,85.11089250000002,113.48593000000001
1500,57268.0,79.22812287179106,9.788684930242644,43.17088999999999,73.04135749999998,79.209825,84.93029250000004,113.38970000000002
1502,57268.0,79.05956967432833,9.796643226455565,42.88968000000001,72.85756249999999,79.06662,84.7708325,113.31783
1504,57268.0,78.83998992522389,9.799667470131498,42.6241,72.63683250000001,78.86822000000001,84.56351,113.16064999999998
1506,57268.0,78.58042787134328,9.793014422629598,42.36023000000001,72.38398250000003,78.63859500000002,84.31501250000002,112.84907000000001
1508,57268.0,78.55745176014926,9.807513697643753,42.13642,72.39268249999996,78.65457,84.33826500000004,112.66886000000001
1510,57268.0,78.69916050835822,9.846585645599319,41.95674999999999,72.52515499999997,78.85266500000002,84.54966500000002,112.73946000000001
1512,57268.0,78.76169015955222,9.879090325406988,41.786150000000006,72.5752225,78.96752500000002,84.66732249999995,112.77306000000002
1514,57268.0,78.7408216998507,9.899609386981444,41.607790000000016,72.554125,78.99244000000002,84.69286750000002,112.69359
1516,57268.0,78.67442863746268,9.912501277336162,41.39849999999999,72.50592749999998,78.96827499999998,84.6613675,112.51097999999998
1518,57268.0,78.60202167402984,9.924102706667597,41.17466999999998,72.42974000000001,78.95514999999996,84.64541500000003,112.30206000000003
1520,57268.0,78.52802304850748,9.929728512563042,40.97944,72.366165,78.92771499999998,84.60310749999998,112.07873999999997
1522,57268.0,78.4774821777612,9.930835227050336,40.80676,72.35526000000002,78.93724999999999,84.58585750000003,111.81464
1524,57268.0,78.47742677791045,9.938220904997063,40.64179,72.3812775,78.99273499999998,84.644165,111.58327999999997
1526,57268.0,78.39258846552238,9.944209858865886,40.37109,72.30958000000001,78.99092999999999,84.6426725,111.22033
1528,57268.0,78.2278634722388,9.933051330560817,40.14790000000001,72.16552999999999,78.85968499999997,84.48997250000002,110.86876
1530,57268.0,77.94986331746267,9.916241295995158,39.842399999999984,71.90057749999998,78.61750499999998,84.23473,110.40556999999997
1532,57268.0,77.50629149925372,9.878682384402198,39.46453,71.49277500000001,78.19944500000001,83.79959499999995,109.76129999999999
1534,57268.0,76.96357278164182,9.843193270935332,38.98829000000001,70.97720249999998,77.66943999999997,83.26396500000001,108.98624000000002
1536,57268.0,76.48263596507462,9.834705322852349,38.53956999999999,70.48502249999999,77.20077000000002,82.821525,108.36667
1538,57268.0,75.96468578865672,9.827433844033461,38.130570000000006,69.9569125,76.65916000000003,82.319355,107.76832000000003
1540,57268.0,75.30796791343285,9.821137871320742,37.652799999999985,69.26929750000004,75.96983,81.68136750000002,106.98503000000002
1542,57268.0,74.86381886074628,9.855227693668262,37.20900000000001,68.76418499999998,75.49611000000004,81.29008249999998,106.47921999999998
1544,57268.0,74.70971735373134,9.918190743927376,36.88885,68.52844500000003,75.30258500000001,81.19845249999999,106.30892999999999
1546,57268.0,74.58327935373134,9.985419922729813,36.60291,68.34144499999998,75.14099,81.13474999999998,106.20140999999995
1548,57268.0,74.43281667313433,10.051734845499789,36.31833,68.11467499999999,74.953245,81.02443749999999,106.12072
1550,57268.0,74.29108603522388,10.109637689088283,36.0777,67.91479000000002,74.78650999999999,80.92522499999997,106.04508999999995
1552,57268.0,74.09604419328359,10.195586645586914,35.76153,67.63317249999997,74.56477,80.80797749999999,106.03026999999999
1554,57268.0,73.99891816208955,10.236254853770948,35.62704000000001,67.48982000000002,74.44193999999997,80.73414999999999,106.02829999999999
1556,57268.0,73.87404024776119,10.254854654704744,35.55862,67.3384525,74.29182,80.61875999999998,105.99213999999999
1558,57268.0,73.81649192268657,10.246598448801954,35.65516,67.25439,74.20819000000002,80.55902999999999,105.93088999999999
1560,57268.0,74.17635593716417,10.24853656207505,35.94357,67.61546999999997,74.55239499999998,80.91065750000001,106.16342000000002
1562,57268.0,74.57186880835822,10.270791368056562,36.125260000000026,67.9891725,74.95304999999999,81.30963,106.56317
1564,57268.0,74.86233176432836,10.27943519200727,36.26723,68.2781375,75.24927,81.5996525,106.89061000000001
1566,57268.0,75.14293104910449,10.27048720018609,36.454510000000006,68.57443999999998,75.53468,81.86432500000001,107.18771999999998
1568,57268.0,75.44265325626868,10.2495366124826,36.70430999999999,68.91216499999999,75.84056500000001,82.1377625,107.46921
1570,57268.0,75.84210887656712,10.218630396490449,37.0775,69.34678749999998,76.26981500000001,82.51782250000001,107.78455
1572,57268.0,76.25414738462685,10.192151870690966,37.49055999999998,69.78357000000003,76.70919500000001,82.9062675,108.14275999999998
1574,57268.0,76.57533069417912,10.156526588308758,37.94287,70.12673249999997,77.04128000000001,83.1919525,108.45115999999999
1576,57268.0,76.97518897492536,10.081971739892637,38.63678,70.56675,77.4283,83.54116750000001,108.73959999999997
1578,57268.0,77.55446575656717,9.994555635911984,39.49471000000002,71.19273000000001,77.99322000000001,84.05938000000002,109.11861
1580,57268.0,78.35981763671641,9.907413955205602,40.460850000000015,72.0261675,78.800525,84.806835,109.79221999999997
1582,57268.0,78.7892940080597,9.857797028097574,40.977360000000004,72.47972250000001,79.231485,85.20000999999998,110.14873
1584,57268.0,79.33283458582089,9.797985739116012,41.56522,73.050965,79.77958999999998,85.69211000000001,110.59263000000006
1586,57268.0,79.84464721343284,9.745434736457979,42.077370000000016,73.603555,80.31152499999997,86.15405249999998,110.99387999999993
1588,57268.0,80.34565253761197,9.69767060017534,42.55167999999999,74.14446500000001,80.823675,86.63179749999999,111.37514000000004
1590,57268.0,80.83570183194033,9.65432997163848,43.0002,74.6633475,81.32065,87.088935,111.73187
1592,57268.0,81.32714856432837,9.61423165435641,43.45426000000001,75.19653750000002,81.82925999999999,87.55995999999998,112.07025999999998
1594,57268.0,81.82509284074628,9.575968748968274,43.90717000000001,75.73686249999999,82.34422500000001,88.03164749999999,112.40504999999996
1596,57268.0,82.33387068671642,9.540122630233476,44.358020000000025,76.28620750000002,82.88379499999999,88.50096249999999,112.74477000000002
1598,57268.0,82.82971199716418,9.508229841518434,44.78225000000002,76.8340925,83.397355,88.97982750000001,113.08087999999996
1600,57268.0,83.2929108373134,9.478524747937511,45.17518999999999,77.34860749999997,83.885895,89.42510250000001,113.39125999999997
1602,57268.0,83.75542982940298,9.447273275059462,45.57779000000001,77.85427000000003,84.36409500000002,89.85638,113.69133999999998
1604,57268.0,84.142516350597,9.423237240292876,45.90038,78.285075,84.76941500000001,90.2357625,113.93824
1606,57268.0,84.76084968671638,9.387368715511753,46.378619999999984,78.96500499999999,85.43149500000001,90.84236250000002,114.32923999999998
1608,57268.0,85.14943897656715,9.367574475909695,46.671240000000004,79.38425,85.83393000000004,91.23061249999998,114.55821000000003
1610,57268.0,85.51955400567162,9.355514185600724,46.94369000000001,79.76024250000002,86.23152499999999,91.60453499999998,114.76619000000002
1612,57268.0,85.81712875402984,9.354435269429638,47.14883,80.06982500000005,86.54580000000001,91.93080500000002,114.94877999999996
1614,57268.0,86.01014268552235,9.357148084286585,47.30136999999999,80.26341499999998,86.760295,92.14450749999999,115.05874999999999
1616,57268.0,86.17325213447761,9.36662705211811,47.458890000000004,80.38093,86.935645,92.340465,115.07968999999999
1618,57268.0,86.37964898089555,9.409343257796063,47.596689999999995,80.5251975,87.15459499999999,92.61736250000001,115.14788999999996
1620,57268.0,86.50652691179103,9.474459766300692,47.62719,80.57401249999998,87.291245,92.82038499999999,115.25039999999998
1622,57268.0,86.53157366746268,9.552240242274795,47.563250000000004,80.50128500000002,87.33201999999999,92.92833750000001,115.31257
1624,57268.0,86.5279257338806,9.662998550766485,47.46994999999999,80.35345500000001,87.33637500000002,93.05596499999999,115.38519999999998
1626,57268.0,86.52547532970151,9.796282451626217,47.3613,80.17639000000001,87.34130500000002,93.19220000000001,115.50146000000004
1628,57268.0,86.49867094238806,9.93867501727304,47.228899999999996,79.99966000000002,87.32692499999999,93.32090749999996,115.61549
1630,57268.0,86.44180960432834,10.08844676829356,47.06859,79.79712750000002,87.26698999999998,93.40531000000003,115.75453000000003
1632,57268.0,86.33279789791044,10.220835726438247,46.87207000000001,79.55656,87.16653499999998,93.4099975,115.87678000000001
1634,57268.0,85.98577594179106,10.382209645722961,46.49933,79.0436325,86.83247499999999,93.20915000000001,115.87533999999997
1636,57268.0,85.7726890674627,10.489618102541199,46.2682,78.73222750000001,86.64501,93.08297750000001,115.81182000000001
1638,57268.0,85.63604586820898,10.61084247969734,46.01431999999998,78.46256499999997,86.51410499999996,93.05312000000002,115.87814000000002
1640,57268.0,85.49507146059699,10.699691587201906,45.781650000000006,78.24038750000001,86.36982999999998,92.98660999999998,115.94869000000003
1642,57268.0,85.26261392985076,10.768600273530916,45.52601,77.93304500000002,86.13341000000003,92.789955,115.93731999999994
1644,57268.0,84.94971615373134,10.815528625071064,45.25746000000001,77.582635,85.81569,92.518165,115.82905999999997
1646,57268.0,84.562734860597,10.841601993756706,44.98227000000001,77.15964999999998,85.40726000000001,92.14013999999996,115.59223000000003
1648,57268.0,84.23761441731345,10.863852535258617,44.71644,76.80161,85.06497000000002,91.813835,115.39742999999997
1650,57268.0,84.00106184746265,10.88141356574738,44.50739,76.55425500000001,84.81088500000001,91.580295,115.33349999999999
1652,57268.0,83.62656860029848,10.85790725912034,44.33928000000001,76.182855,84.40314,91.17268499999997,115.08578000000001
1654,57268.0,83.24371044373133,10.820334402217664,44.20265999999998,75.82453750000003,83.98572999999999,90.74365250000001,114.71963
1656,57268.0,83.06904564686567,10.814428566605187,44.06430999999999,75.63472,83.77869499999998,90.55008750000003,114.59791999999999
1658,57268.0,82.96749814701498,10.825510261201972,43.926629999999996,75.52487999999998,83.650175,90.43608999999998,114.61486999999997
1660,57268.0,82.50066835626868,10.77670873411108,43.66452,75.09511749999999,83.137545,89.8981225,114.31183000000001
1662,57268.0,82.127558539403,10.714780113237488,43.515589999999996,74.77558250000001,82.72569999999999,89.45437999999999,113.98703
1664,57268.0,81.79084269313434,10.64226077183444,43.373850000000004,74.48630999999999,82.36068499999998,89.01920500000001,113.67158
1666,57268.0,81.49912684626865,10.573668741522892,43.234510000000014,74.25414249999999,82.04810499999999,88.648565,113.44116000000001
1668,57268.0,81.16523419014925,10.47935115760935,43.12660999999999,73.9960125,81.69083499999999,88.22097750000002,113.12182000000004
1670,57268.0,80.82351327074628,10.351674938362894,43.05067000000001,73.7777875,81.30732000000002,87.76333749999998,112.71376000000001
1672,57268.0,80.5741347186567,10.2416119025513,42.98489,73.63700500000002,81.03386000000002,87.40917749999998,112.40927
1674,57268.0,80.33287822134326,10.134453511478954,42.90762000000001,73.49865749999998,80.76894000000004,87.0624625,112.09268
1676,57268.0,80.07111661895523,10.015334087650187,42.833189999999995,73.34213499999997,80.47447000000001,86.67755249999998,111.70174999999998
1678,57268.0,79.81473036388057,9.91870742336628,42.71180000000001,73.18073999999999,80.20654500000002,86.31758249999999,111.35854
1680,57268.0,79.51079786582089,9.844452493428605,42.53372999999999,72.95047499999997,79.88477000000002,85.92378000000001,111.03203999999998
1682,57268.0,79.07620174462686,9.765574884390182,42.312569999999994,72.59276499999999,79.432195,85.38257499999999,110.60531000000003
1684,57268.0,78.44444358955226,9.664344011411993,42.01087999999999,72.0458775,78.76731500000002,84.63732249999998,109.93601
1686,57268.0,77.80945462492538,9.577657347100564,41.642679999999984,71.49122750000002,78.10386,83.90439500000001,109.24718999999997
1688,57268.0,77.03466755552239,9.515916807332015,41.05744000000001,70.782385,77.30566000000002,83.051895,108.53061000000005
1690,57268.0,76.42175367059703,9.479930163189504,40.60440000000002,70.18917000000003,76.67067500000002,82.40583249999997,108.00421999999999
1692,57268.0,75.67431134328358,9.441479832536155,40.06573,69.4577625,75.896215,81.6170775,107.36702
1694,57268.0,74.84499530761191,9.39990867639271,39.51322999999999,68.63019500000001,75.02099999999997,80.74073250000002,106.65405999999997
1696,57268.0,73.85540551179105,9.345338425130075,38.88605,67.67675,73.98593999999997,79.67756500000002,105.79012999999998
1698,57268.0,72.90437143850747,9.296501723697626,38.28170999999999,66.75358000000003,72.98459499999998,78.67407999999999,104.98361
1700,57268.0,71.98815688,9.248695664047574,37.695029999999996,65.86145499999999,72.02681000000003,77.695885,104.18305000000004
1702,57268.0,71.20069106626865,9.214666288411298,37.15030999999999,65.09818999999997,71.205785,76.86313249999999,103.50576000000002
1704,57268.0,70.58586767253732,9.19405010609443,36.69272,64.48048999999999,70.56409500000001,76.2139125,103.00795
1706,57268.0,69.9119513553731,9.163195880924018,36.23278,63.82144249999999,69.863275,75.49886249999999,102.43659
1708,57268.0,69.22903588298509,9.133078047173534,35.775459999999995,63.15898499999998,69.15905,74.76579500000001,101.85067000000005
1710,57268.0,68.58777138089552,9.10984588256358,35.33463999999999,62.521469999999994,68.496295,74.09215500000002,101.32584000000001
1712,57268.0,68.05860542895523,9.095262712272932,34.96105,61.99984750000002,67.94478500000001,73.53747250000004,100.90799999999999
1714,57268.0,67.05049854835819,9.04267662484237,34.32859,61.01170750000001,66.87815499999998,72.45228750000003,100.05591000000001
1716,57268.0,66.31493980761196,8.993880449829732,33.89198999999999,60.30653,66.10642500000002,71.66435750000001,99.36311999999998
1718,57268.0,65.65415467671642,8.944368084108511,33.47636000000001,59.68387250000001,65.43083999999999,70.95037500000001,98.71681999999996
1720,57268.0,65.19464931611941,8.916447095148577,33.13075,59.25378000000001,64.96684500000002,70.44790500000003,98.33330000000002
1722,57268.0,64.77602687313434,8.888594465060793,32.819840000000006,58.856542499999996,64.54182499999999,69.99586750000002,97.99210000000002
1724,57268.0,64.29890229283582,8.848944198701135,32.50046999999999,58.39581749999999,64.05777,69.48159,97.56969000000002
1726,57268.0,63.80349386104476,8.806445223305358,32.166850000000004,57.92405000000001,63.549905,68.94546999999997,97.12296999999998
1728,57268.0,63.310996608507466,8.765161973538708,31.82859000000001,57.446074999999986,63.05141499999999,68.41635,96.68488000000006
1730,57268.0,62.8063824880597,8.72247948008722,31.48370999999999,56.976487500000005,62.53832499999998,67.88099,96.23516
1732,57268.0,62.281997954776145,8.671193085152641,31.146260000000005,56.48346,61.98882000000001,67.2996225,95.74035
1734,57268.0,61.71691523298508,8.59882586596112,30.81586,55.97465000000001,61.41091999999999,66.683925,95.10526000000003
1736,57268.0,61.2691186447761,8.534598868860144,30.50023,55.582215,60.96737000000001,66.18775000000001,94.53028
1738,57268.0,60.93281910701494,8.486584510590168,30.21693,55.2835325,60.63434999999998,65.82826250000001,94.08785000000003
1740,57268.0,60.53140700089552,8.417948543609794,29.947299999999995,54.92804499999999,60.2458,65.38233750000002,93.52451999999998
1742,57268.0,59.883872472835826,8.28894652156641,29.544639999999994,54.37824249999999,59.617500000000014,64.65639499999999,92.48861000000001
1744,57268.0,59.54818657776119,8.222244554202499,29.30861,54.1009775,59.291205,64.27892250000001,91.91873
1746,57268.0,59.13609139805972,8.137780768731378,29.045779999999993,53.74698499999999,58.89353500000001,63.81647749999998,91.21554000000002
1748,57268.0,58.744680590298515,8.046275097882878,28.835610000000006,53.42561000000001,58.514639999999986,63.37242,90.55390000000001
1750,57268.0,58.387419657313416,7.940560115981011,28.680709999999998,53.15063000000002,58.167875,62.93452249999999,89.86954999999999
1752,57268.0,58.127296767910444,7.8417309866597185,28.567750000000007,52.959905,57.93127000000002,62.6169175,89.27386999999999
1754,57268.0,57.94322138283581,7.758519781894776,28.481800000000007,52.845290000000006,57.7645,62.37038750000003,88.84375
1756,57268.0,57.78730970686566,7.670515123753631,28.441819999999996,52.76994,57.61826500000002,62.145622500000016,88.47448
1758,57268.0,57.67217954940299,7.575129515086744,28.463090000000005,52.73727249999999,57.51025499999999,61.9629325,88.16315999999998
1760,57268.0,57.62570615432836,7.481911409369092,28.543889999999998,52.781389999999995,57.47012000000002,61.84473249999999,87.93222999999999
1762,57268.0,57.66874010134327,7.387308705445095,28.707990000000002,52.91327999999999,57.53019999999997,61.81916000000002,87.79041000000002
1764,57268.0,57.809175805522386,7.301611463543291,28.932420000000004,53.13562250000001,57.69032,61.9126725,87.75779999999999
1766,57268.0,57.95732789507461,7.254097405017717,29.123189999999994,53.334867500000016,57.843320000000006,62.02072249999999,87.85997999999998
1768,57268.0,58.2777531528358,7.1789230323831665,29.486079999999998,53.7217825,58.19256000000001,62.30032499999999,87.99003999999995
1770,57268.0,58.52644315895523,7.156256631937528,29.72412999999999,54.00454499999999,58.462634999999985,62.52812499999999,88.18972000000004
1772,57268.0,58.85812542940298,7.156277184334841,29.993579999999994,54.3524825,58.81131499999998,62.85182249999999,88.43707
1774,57268.0,59.236323996417916,7.189105547582389,30.24097999999999,54.72246250000001,59.195995000000025,63.2589375,88.81112000000003
1776,57268.0,59.526880732835814,7.239122651940785,30.39161999999999,54.98170750000001,59.491220000000006,63.5846325,89.2239
1778,57268.0,59.72672538582086,7.290802289911223,30.48729000000001,55.14203249999999,59.69214499999999,63.82300250000001,89.59770000000003
1780,57268.0,59.884642891641796,7.344994091769529,30.571499999999997,55.24444000000002,59.84834,64.01715,89.92086999999998
1782,57268.0,60.02401975417913,7.407452346010031,30.650210000000012,55.330940000000005,59.99154499999999,64.20831749999998,90.26821
1784,57268.0,60.155636669253745,7.487032582214984,30.723760000000006,55.40002249999999,60.11561500000001,64.40658499999999,90.71198999999997
1786,57268.0,60.29750415731343,7.601912140497867,30.803490000000007,55.44679500000001,60.234524999999984,64.627355,91.35638
1788,57268.0,60.44377630970148,7.769889464434102,30.87419,55.456504999999986,60.32658000000001,64.86238,92.32855
1790,57268.0,60.57517051940296,8.004868570787966,30.91830000000001,55.4227325,60.35440999999999,65.0876125,93.89591999999999
1792,57268.0,60.69277994522387,8.319547449902528,30.94191,55.315167499999994,60.32353999999998,65.28368,96.32297
1794,57268.0,60.75509823597014,8.607045572539722,30.8779,55.1953075,60.252874999999996,65.3821,98.62654
1796,57268.0,60.621111860895525,8.77616888471242,30.63018,54.941372499999986,60.041819999999994,65.28575999999998,99.84096
1798,57268.0,60.3578518710448,8.699299435203294,30.428820000000005,54.71718000000002,59.81219499999999,65.033255,99.05655999999999
1800,57268.0,59.92796121179104,8.485903796817656,30.150539999999996,54.39498499999999,59.47690500000002,64.60210000000002,97.03107999999996
1802,57268.0,59.39205863358209,8.163712222270888,29.78699999999999,54.05051249999999,59.091605,64.0344475,93.91258999999998
1804,57268.0,58.84498949671642,7.888551734170106,29.38444999999999,53.691739999999996,58.67957500000002,63.4305475,91.21914
1806,57268.0,58.31851129373136,7.705149088031791,28.93957,53.30881999999998,58.24155500000002,62.85258,89.46937
1808,57268.0,57.80238910701492,7.590662564308061,28.520270000000007,52.865210000000005,57.772025000000006,62.268442500000006,88.26831000000001
1810,57268.0,57.30107782850746,7.518962596504829,28.11936000000001,52.41938250000001,57.292519999999996,61.7011025,87.46569
1812,57268.0,56.83154713283582,7.47421479124592,27.727959999999992,51.98576250000001,56.81876500000001,61.19714249999998,86.98001000000001
1814,57268.0,56.40397775044775,7.446035935974574,27.36359,51.5742175,56.392450000000004,60.749692499999995,86.54605
1816,57268.0,56.00055290283582,7.424137914474967,27.003,51.1916675,55.98703499999999,60.3394125,86.1365
1818,57268.0,55.583686775373124,7.402056150330242,26.644250000000003,50.79340499999999,55.57226,59.9179675,85.67457
1820,57268.0,55.241941053880595,7.386762006742692,26.34897,50.47838499999999,55.236075000000014,59.577287500000004,85.27889
1822,57268.0,54.65998969149255,7.353842006367765,25.845450000000003,49.91646249999999,54.657174999999974,58.97724250000001,84.55809999999998
1824,57268.0,54.26436197134329,7.320555255688351,25.515440000000005,49.55223250000001,54.257155000000004,58.56751,84.02489999999999
1826,57268.0,53.88000224104476,7.281839212967405,25.19415,49.207420000000006,53.872834999999995,58.15609250000002,83.47397
1828,57268.0,53.52450019492536,7.241594658221344,24.889090000000003,48.886385000000004,53.523615,57.77262999999999,82.94039000000002
1830,57268.0,53.200860883432824,7.199889983979422,24.612730000000003,48.5948425,53.21500999999999,57.416799999999974,82.46643999999998
1832,57268.0,52.966986729999995,7.175938435611041,24.3847,48.384592500000004,52.98617,57.1619925,82.16360999999999
1834,57268.0,52.81632116761194,7.1708198552675,24.19874,48.25164750000002,52.83505,57.012260000000005,82.03552
1836,57268.0,52.72981940208955,7.17564333902327,24.05929000000001,48.16968249999997,52.75068,56.9350325,81.99371000000001
1838,57268.0,52.73151631432835,7.194195695316399,23.98595000000001,48.165645000000005,52.756744999999995,56.95057999999999,82.05039
1840,57268.0,52.81819649104477,7.229451532603179,23.961250000000003,48.22104750000001,52.844525,57.057075,82.21991999999999
1842,57268.0,52.977077059701486,7.278676718595879,23.973719999999993,48.347260000000006,52.997980000000005,57.238175000000005,82.48567000000001
1844,57268.0,53.27211321149254,7.349534108510957,24.0854,48.600042499999994,53.28556999999999,57.57927000000001,82.86279999999998
1846,57268.0,53.73782017298506,7.455275584177037,24.277680000000007,48.9974475,53.75178,58.11712500000001,83.41779000000001
1848,57268.0,54.28873819179103,7.588979289170208,24.47686999999999,49.47857249999999,54.29050499999998,58.7556225,84.17146
1850,57268.0,55.250467387910454,7.841011327153888,24.864250000000002,50.28386750000003,55.260794999999995,59.86573249999999,85.54498999999996
1852,57268.0,55.8882789225373,8.017576400571281,25.135399999999994,50.81039750000002,55.883345,60.60889250000001,86.48558999999997
1854,57268.0,56.662854546865674,8.245671809775043,25.453489999999995,51.4437275,56.65748000000001,61.546455,87.65435000000002
1856,57268.0,57.4097530819403,8.476412911023903,25.752219999999994,52.048987499999996,57.41153999999999,62.44764250000001,88.75401000000002
1858,57268.0,58.11275560746268,8.703956235649098,25.995180000000005,52.59398249999998,58.126124999999995,63.320732499999984,89.77269
1860,57268.0,58.72772465328359,8.912953787967467,26.192670000000007,53.06672249999999,58.736884999999994,64.07984,90.66570999999999
1862,57268.0,59.22856853746272,9.095763516275627,26.326719999999998,53.439569999999975,59.231829999999995,64.71135,91.40557000000001
1864,57268.0,59.589868890149255,9.244524217020441,26.388819999999996,53.68854500000001,59.585499999999975,65.17977,91.98238
1866,57268.0,59.81305963507462,9.357823540102707,26.38784,53.8159825,59.80365500000002,65.48562749999999,92.37571000000004
1868,57268.0,59.93046059970148,9.438389094678215,26.357450000000004,53.86775750000002,59.91628000000001,65.66523249999999,92.60409999999999
1870,57268.0,59.97705028910448,9.49028723007535,26.307730000000014,53.8720475,59.96035999999998,65.74401999999999,92.71126000000001
1872,57268.0,59.941786067462665,9.515864506323032,26.207589999999993,53.82058500000001,59.92190000000002,65.72172749999999,92.73105
1874,57268.0,59.858377849104485,9.522511401276002,26.09091,53.735825000000006,59.83683999999998,65.63352999999998,92.69717000000001
1876,57268.0,59.590443753134345,9.506983296482202,25.83953000000001,53.4826,59.55428,65.3450575,92.46382
1878,57268.0,59.3833055955224,9.48777803932818,25.66023,53.2906775,59.34118499999999,65.12019750000002,92.26655000000002
1880,57268.0,59.160148858656726,9.464473134709728,25.474580000000007,53.085832499999995,59.11302,64.87203250000002,92.04737000000003
1882,57268.0,58.915066307611944,9.435007681581562,25.280029999999996,52.86544999999999,58.85845499999999,64.60105,91.7946
1884,57268.0,58.64504035089553,9.39910073730975,25.07188,52.61905999999998,58.583755,64.30096499999999,91.50847999999993
1886,57268.0,58.3467961744776,9.35568880780569,24.8508,52.3542725,58.27434,63.965605,91.19053
1888,57268.0,58.00231375925374,9.299060238237756,24.61335999999999,52.04561250000001,57.9206,63.579485,90.80932999999999
1890,57268.0,57.607220597164165,9.225438783257967,24.360290000000003,51.69692250000001,57.51236499999999,63.13749000000001,90.34772000000001
1892,57268.0,57.17912614865673,9.140999661667994,24.087489999999995,51.32962499999999,57.07469000000001,62.64943000000001,89.84339
1894,57268.0,56.70759913194028,9.044654684621442,23.794360000000005,50.92341999999999,56.60468500000002,62.09538,89.27694000000001
1896,57268.0,56.172816304776106,8.930558444696059,23.468859999999996,50.47464000000001,56.072484999999986,61.4723925,88.60889999999999
1898,57268.0,55.60842158522388,8.809093837381596,23.127050000000004,49.990722499999976,55.50305499999999,60.81748250000001,87.89739999999998
1900,57268.0,55.022649007611946,8.683253350003675,22.7754,49.483742500000005,54.923790000000004,60.153217499999975,87.14992000000001
1902,57268.0,54.19864287119404,8.50727424100842,22.283420000000003,48.77138000000001,54.09647000000001,59.20353499999999,86.07006000000004
1904,57268.0,53.423902969552245,8.344561741489612,21.80717000000001,48.10634000000001,53.320615000000004,58.32098249999998,85.05543999999999
1906,57268.0,52.730483964328364,8.200101488728173,21.38623000000001,47.511102499999986,52.636,57.515977500000005,84.1414
1908,57268.0,51.9835977680597,8.04840894138206,20.93595,46.86052250000002,51.89587499999999,56.66033500000001,83.14898
1910,57268.0,51.235996324477625,7.90171073579169,20.493219999999994,46.197452499999976,51.170895,55.8562175,82.13828999999997
1912,57268.0,50.531048408059696,7.77386502879603,20.060139999999997,45.578692499999995,50.471470000000004,55.065315,81.19218000000004
1914,57268.0,49.89231869880596,7.670111425851228,19.657589999999995,45.01166000000002,49.846344999999985,54.362865,80.35473999999999
1916,57268.0,49.31191722388063,7.584375872933803,19.28993,44.48067499999999,49.28304999999999,53.731115,79.61617
1918,57268.0,48.806543296119415,7.515991031114684,18.971860000000003,44.005964999999996,48.77878500000001,53.1841775,78.97147
1920,57268.0,48.418269584179114,7.471933203016877,18.71652,43.646280000000004,48.39227,52.76848,78.48239000000001
1922,57268.0,48.14235277313432,7.447740582880063,18.518770000000004,43.379262499999996,48.118714999999995,52.48188500000001,78.14918000000002
1924,57268.0,47.94859803029853,7.436159059256431,18.371780000000005,43.194342500000005,47.91894999999999,52.28053249999999,77.92586000000001
1926,57268.0,47.82922966522387,7.436072586274615,18.269000000000002,43.071562500000006,47.79412500000001,52.15854500000001,77.80663
1928,57268.0,47.74993775402986,7.446103657268801,18.18262000000001,42.98131250000001,47.71117499999999,52.0842675,77.76051
1930,57268.0,47.68897204671644,7.461552674847064,18.1064,42.90914749999999,47.64388000000002,52.03001250000001,77.75415999999998
1932,57268.0,47.65530514164178,7.475305614078253,18.058200000000003,42.864259999999994,47.60764,52.010357500000005,77.76643999999997
1934,57268.0,47.62440302552238,7.489083258560642,18.01239,42.826645,47.57641000000001,51.99211000000001,77.77703000000004
1936,57268.0,47.594537230895526,7.503088293443515,17.96545,42.788352499999995,47.54407500000001,51.9692675,77.78987999999998
1938,57268.0,47.5631670316418,7.51770855388571,17.915479999999995,42.7453525,47.51253999999999,51.942930000000004,77.80179999999999
